Label,Section,Number of samples,Average Current (uA),Total Current (uA),Total time(ms),Energy consumption (joules)
no_tls_e2e_15_256B,modem,1270638,29829.183795321736,37902094439.32002,12706.38000023093,1.8230907425644265
no_tls_e2e_15_256B,system,595037,3150.694888412005,1874780034.3160143,5950.370000083462,0.09017691965186514
no_tls_e2e_15_708B,total,31106680,2267.2876784813743,70527792282.463,311066.80013766524,3.3923868102877983
no_tls_e2e_15_708B,setup,1087815,24482.26595896079,26632176144.14693,10878.150000191024,1.281007672555962
no_tls_e2e_15_708B,compute,16717,35803.659171819105,136968924.82001454,167.16999999999933,0.028789281955051812
no_tls_e2e_15_708B,sleep,28034748,5.6731691188120505,159045866.6072779,280347.48010905564,0.007650106186785971
no_tls_e2e_15_708B,modem,1372592,30395.44307726423,41720542004.308266,13725.920000253185,2.0067580704442434
no_tls_e2e_15_708B,system,594808,3159.1023353062174,1879059341.8588204,5948.080000083412,0.09038275434467674
no_tls_e2e_15_1024B,total,31053214,2187.7999275252246,67938219338.62529,310532.1401371673,3.267828351631331
no_tls_e2e_15_1024B,setup,1033839,25131.212351061527,25981627445.809097,10338.390000179243,1.2497162801650845
no_tls_e2e_15_1024B,compute,17217,36287.95560546312,146683805.05821383,172.1699999999948,0.030051424092809427
no_tls_e2e_15_1024B,sleep,28002834,16.79313523102483,470255378.21393996,280028.3401087584,0.02261928370087547
no_tls_e2e_15_1024B,modem,1316028,29989.875430885204,39467515783.55699,13160.280000240838,1.8983875092238327
no_tls_e2e_15_1024B,system,683296,2739.86226362211,1872136925.2839332,6832.9600001027275,0.09004978610751099
no_tls_e2e_15_1416B,total,31344926,3132.996070083105,98203529975.04575,313449.2601398841,4.7235897939077125
no_tls_e2e_15_1416B,setup,1335845,27208.455332304915,36346279013.38286,13358.450000245164,1.7482560205758007
no_tls_e2e_15_1416B,compute,6921,30224.57853022082,61970447.02497579,69.20999999999611,0.010061765215167797
no_tls_e2e_15_1416B,sleep,24451099,20.737646920600614,507058257.88265073,244510.9900756803,0.024389502211704463
no_tls_e2e_15_1416B,modem,2200848,25711.949588121595,56588092827.11824,22008.479999410887,2.721887264911529
no_tls_e2e_15_1416B,system,3350213,1402.934507680919,4700129425.781215,33502.12999783816,0.22607622536548808
no_tls_e2e_15_2048B,total,31366902,2757.638427424601,86498574304.46158,313669.02014008875,4.160581425902772
no_tls_e2e_15_2048B,setup,1345829,26831.946502296258,36111211729.23887,13458.290000247343,1.736949284208312
no_tls_e2e_15_2048B,compute,18897,47784.85444527773,169369288.62745905,188.9699999999795,0.043433837973156364
no_tls_e2e_15_2048B,sleep,27753966,5.578968114554465,154838491.36642873,277539.66010644066,0.007447731437581538
no_tls_e2e_15_2048B,modem,1591030,30210.233168722974,48065387278.43331,15910.300000300866,2.3119451281363617
no_tls_e2e_15_2048B,system,657180,3039.9091814910407,1997767515.892282,6571.800000097027,0.09609261751583749
no_tls_e2e_20_256B,total,31412507,2394.8747281938136,75229019163.51126,314125.0701405135,3.6185158233835146
no_tls_e2e_20_256B,setup,1283032,26183.83509558002,33594698310.352222,12830.320000233636,1.6159049887573667
no_tls_e2e_20_256B,compute,38192,43082.34206770514,932165654.2210728,381.9199999999426,0.07914377887680323
no_tls_e2e_20_256B,sleep,28112975,5.254538970614912,147720722.71742275,281129.7501097842,0.007105366765482755
no_tls_e2e_20_256B,modem,1308849,29433.989867129825,38524648203.603004,13088.490000239271,1.85303557862718
no_tls_e2e_20_256B,system,669459,3031.979959756658,2029786271.8787324,6694.590000099707,0.09763271967882113
no_tls_e2e_20_708B,total,31323373,2952.2489368130623,92474394636.64899,313233.73013968335,4.448018384006364
no_tls_e2e_20_708B,setup,1204771,26061.322460661777,31397925522.25395,12047.710000216553,1.5102402176475611
no_tls_e2e_20_708B,compute,27482,40185.512821247175,820940468.0917418,274.8199999999358,0.05312059446729166
no_tls_e2e_20_708B,sleep,26072904,28.554634949944013,744502255.8049351,260729.04009078455,0.035810558516686436
no_tls_e2e_20_708B,modem,2162931,25456.21143627509,55060028858.07392,21629.30999947158,2.6483873880086533
no_tls_e2e_20_708B,system,1855285,2399.0909921308657,4450997531.335513,18552.849999964033,0.2140929812568231
no_tls_e2e_20_1024B,total,31248891,2385.8986309083143,74556686254.30315,312488.9101389897,3.5861766104270507
no_tls_e2e_20_1024B,setup,1118250,26099.149971030998,29185374455.105415,11182.500000197668,1.4038165113153847
no_tls_e2e_20_1024B,compute,39470,43334.52618098325,946269043.1060122,394.699999999931,0.08227090129626559
no_tls_e2e_20_1024B,sleep,28012000,5.216122220445269,146114015.63911286,280120.0001088438,0.00702808415497217
no_tls_e2e_20_1024B,modem,1398741,30189.663190103158,42227519680.18808,13987.410000258893,2.031143696654641
no_tls_e2e_20_1024B,system,680430,3014.8715658661713,2051409059.562319,6804.300000102102,0.09867277576642816
no_tls_e2e_20_1416B,total,31457415,2618.9429081237254,82385173922.1549,314574.1501409317,3.962726867430983
no_tls_e2e_20_1416B,setup,1326178,26647.987013670947,35339974121.81611,13261.780000243054,1.6998527552905085
no_tls_e2e_20_1416B,compute,40094,42592.78994422168,932540950.1823922,400.9399999999253,0.08214110689312101
no_tls_e2e_20_1416B,sleep,27914309,5.382895689560683,150259813.59316498,279143.09010793397,0.007227497036625832
no_tls_e2e_20_1416B,modem,1455251,30107.991843884265,43814685238.80442,14552.510000271228,2.1074863600257716
no_tls_e2e_20_1416B,system,721583,2976.3919007060977,2147713796.887208,7215.830000111085,0.10330503363186504
no_tls_e2e_20_2048B,total,31225391,2421.6523372644565,75617041097.14653,312253.9101387708,3.6371796783891712
no_tls_e2e_20_2048B,setup,1093029,24297.2794157795,26557631022.550053,10930.290000192163,1.2774220522071151
no_tls_e2e_20_2048B,compute,41147,43128.08680028293,953557297.3368778,411.46999999991573,0.08535784574215924
no_tls_e2e_20_2048B,sleep,27866667,5.346679168875158,148994127.9548808,278666.67010749027,0.00716661755739415
no_tls_e2e_20_2048B,modem,1509730,30355.722989169597,45828945668.43902,15097.30000028312,2.2043722866932556
no_tls_e2e_20_2048B,system,714818,2976.8598162158182,2127912980.1077588,7148.180000109608,0.10235261434475264
no_tls_e2e_25_256B,total,34769986,2405.0489381871766,83623517910.083,347699.86017178243,4.02229121346222
no_tls_e2e_25_256B,setup,1076157,25880.486728524385,27851466956.308617,10761.57000018848,1.3396555606219072
no_tls_e2e_25_256B,compute,753505,17355.329505648697,7719931908.548089,7535.050000113987,0.6290194556048143
no_tls_e2e_25_256B,sleep,28057489,5.180023105592644,145338441.30491146,280574.89010926744,0.006990779029488738
no_tls_e2e_25_256B,modem,1303822,29919.149845947828,39009245790.44339,13038.220000238174,1.8763447225546028
no_tls_e2e_25_256B,system,3579013,2486.0303141018076,8897534812.564453,35790.129998304285,0.42797142446407316
no_tls_e2e_25_708B,total,34937930,2631.204577680262,91928841350.67256,349379.30017334654,4.42177727116124
no_tls_e2e_25_708B,setup,1245051,26245.438423516553,32676909354.637707,12450.510000225346,1.5717593399865213
no_tls_e2e_25_708B,compute,753829,17085.424403933306,7665848183.939948,7538.290000113886,0.6195033917123052
no_tls_e2e_25_708B,sleep,27944775,5.216345112478531,145769590.49056223,279447.7501082177,0.007011517305311293
no_tls_e2e_25_708B,modem,1414984,30067.305632981366,42544756393.7785,14149.840000262438,2.046402782578701
no_tls_e2e_25_708B,system,3579291,2485.284886627675,8895557827.142458,35792.90999830485,0.427876331465288
no_tls_e2e_25_1024B,total,35668439,6235.487349346623,222410100155.4417,356684.39018014993,10.697925822879927
no_tls_e2e_25_1024B,setup,6069525,27068.55198217172,164293252969.59082,60695.250003378125,7.902505468277149
no_tls_e2e_25_1024B,compute,754395,16475.68306819073,7294925526.4338875,7543.950000113895,0.5978432178567804
no_tls_e2e_25_1024B,sleep,23881692,5.454127540083427,130253794.04099005,238816.9200703773,0.006265207495217924
no_tls_e2e_25_1024B,modem,1388960,30092.29183795617,41796989671.247604,13889.600000256758,2.0104352032241737
no_tls_e2e_25_1024B,system,3573867,2488.810635439317,8894678199.245605,35738.6699982938,0.4278340213632884
no_tls_e2e_25_1416B,total,34978091,3199.714776358141,111919914621.49971,349780.91017372056,5.383347895967804
no_tls_e2e_25_1416B,setup,1288618,26146.837218933506,33693285083.387657,12886.180000234855,1.620647012540483
no_tls_e2e_25_1416B,compute,754013,16822.543962228596,7619752773.541332,7540.130000113665,0.6101204500416662
no_tls_e2e_25_1416B,sleep,27190691,5.33816821840638,145148482.53270838,271906.91010119475,0.006981642012421609
no_tls_e2e_25_1416B,modem,2174085,28283.858314193127,61491512103.012566,21740.849999453727,2.9577417320805863
no_tls_e2e_25_1416B,system,3570684,2512.1842701830733,8970216178.594378,35706.839998287316,0.43146739816969404
no_tls_e2e_25_2048B,total,34924982,2677.7753566986257,93521256132.74309,349249.82017322595,4.498372422216109
no_tls_e2e_25_2048B,setup,1233006,26296.26765107802,32423455791.3851,12330.060000222717,1.5595682235937938
no_tls_e2e_25_2048B,compute,755752,16976.24003733976,7898131675.469844,7557.520000113815,0.6171146960589443
no_tls_e2e_25_2048B,sleep,27936013,5.249330927377821,146645377.02852887,279360.1301081361,0.007053642637802598
no_tls_e2e_25_2048B,modem,1421591,31071.70855156254,44171261231.524345,14215.91000026388,2.124637665275759
no_tls_e2e_25_2048B,system,3578620,2481.8958305503234,8881762057.123999,35786.199998303484,0.4272127549274114
tls_10_1024B,total,31513918,2590.0508359306573,81622649659.35019,315139.18014145794,3.9260494503770467
tls_10_1024B,setup,1498564,25559.344815142173,38302314003.558716,14985.640000280682,1.8423413036056813
tls_10_1024B,compute,15962,70493.54098169591,135075138.37607437,159.62,0.05412298104530683
tls_10_1024B,sleep,28044485,4.924333365139645,138100393.1936583,280444.8501091463,0.0066426289152002075
tls_10_1024B,modem,1368261,30160.8757088655,41267949958.28802,13682.61000025224,1.9849883930302468
tls_10_1024B,system,586646,3032.8514389588845,1779210165.2594738,5866.460000081631,0.08558000895017151
tls_10_1416B,total,31366956,2592.8954531962086,81331237593.00554,313669.56014008925,3.9120325299707344
tls_10_1416B,setup,1351130,26738.16496877218,36126736834.25716,13511.3000002485,1.7376960417597285
tls_10_1416B,compute,16433,29373.937659019688,135657482.6544933,164.32999999999572,0.023217962234186647
tls_10_1416B,sleep,27974445,4.919978433163678,137633666.07972348,279744.450108494,0.006620179341002221
tls_10_1416B,modem,1429732,30167.939207056927,43132068058.38391,14297.320000265658,2.074652473646815
tls_10_1416B,system,595216,3022.67000709126,1799141550.9408312,5952.1600000835015,0.086538708601468
tls_10_2048B,total,31324112,2536.691340403414,79459603656.22667,313241.12013969023,3.8220069375689305
tls_10_2048B,setup,1307570,26595.527913478152,34775514433.82663,13075.700000238992,1.6727022442976336
tls_10_2048B,compute,17144,44231.63647138426,140258858.7478596,171.43999999998925,0.03647457514950402
tls_10_2048B,sleep,27995263,4.841410318859246,135536555.16737846,279952.6301086879,0.006519308306081939
tls_10_2048B,modem,1423291,29957.213490889135,42637832346.66109,14232.910000264252,2.050879735912475
tls_10_2048B,system,580844,3048.084272453191,1770461461.148801,5808.440000080364,0.08515919628243557
tls_10_256B,total,31036615,2224.653927856193,69045727467.11044,310366.1501370127,3.321099492634128
tls_10_256B,setup,1022209,24896.88074650616,25449815571.005318,10222.090000176704,1.2241361289865167
tls_10_256B,compute,15025,28612.022853543822,113865047.40979424,150.25000000000853,0.020677980446314425
tls_10_256B,sleep,25020612,5.003876942731546,125200063.47983225,250206.1200809843,0.006022123055329113
tls_10_256B,modem,4427978,9408.151064197878,41659085932.94479,44279.780000033854,2.003802033376176
tls_10_256B,system,550791,3082.4048535877278,1697760851.712438,5507.910000073804,0.08166229696846253
tls_10_708B,total,31412370,3076.2108154307207,96631072332.31151,314123.7001405122,4.647954581263282
tls_10_708B,setup,1408142,26494.820546925643,37308469594.58897,14081.420000260945,1.7945373875329842
tls_10_708B,compute,4847,27682.143017790615,30888009.40154014,48.46999999999897,0.006453834200667679
