Label,Section,Number of samples,Average Current (uA),Total Current (uA),Total time(ms),Energy consumption (joules)
no_tls_e2e_10_708B,setup,1080452,25379.20188989871,27421009440.34484,10804.520000189417,1.3189505541037096
no_tls_e2e_10_708B,compute,16018,39884.47191821206,115651950.27467033,160.1799999999995,0.030729621564042686
no_tls_e2e_10_708B,sleep,26069324,3.3030788415920656,86109032.51900823,260693.2400907512,0.004141844465606133
no_tls_e2e_10_708B,modem,1326962,29854.963576275535,39616402177.10174,13269.620000243225,1.9055489447535212
no_tls_e2e_10_708B,system,2603112,721.2094550704496,1877388987.0073483,26031.11999876698,0.09030241027077608
no_tls_e2e_10_1024B,total,31254045,2375.6395131573418,74248344247.99765,312540.4501390377,3.571345359917446
no_tls_e2e_10_1024B,setup,1238128,26042.261570433027,32243653233.6771,12381.280000223835,1.5509197205679068
no_tls_e2e_10_1024B,compute,16512,31077.59109837973,127842927.60762687,165.119999999995,0.024682668160810307
no_tls_e2e_10_1024B,sleep,26041528,3.2863612679707543,85581868.9779759,260415.28009049234,0.004116487899271088
no_tls_e2e_10_1024B,modem,1332168,29951.60007046798,39900563162.675186,13321.680000244362,1.9192170881598811
no_tls_e2e_10_1024B,system,2625709,720.073341833349,1890703054.311901,26257.089998730808,0.09094281690800651
no_tls_e2e_10_1416B,total,31075928,2180.9261082146645,67774302712.19912,310759.28013737884,3.2599439618979162
no_tls_e2e_10_1416B,setup,1059337,24706.56148363781,26172574722.39243,10593.370000184808,1.2589008441690381
no_tls_e2e_10_1416B,compute,17183,31007.31381071671,134855748.97984487,171.8299999999889,0.025627616181377467
no_tls_e2e_10_1416B,sleep,26090443,3.269801565578416,85310571.36803442,260904.4300909479,0.0041034384842328605
no_tls_e2e_10_1416B,modem,1308734,30176.576875379873,39493112160.4234,13087.340000239246,1.8996186949510918
no_tls_e2e_10_1416B,system,2600231,726.2622084175048,1888449508.4556568,26002.30999877159,0.09083442135242586
no_tls_e2e_10_2048B,total,31300989,2503.7533355190135,78369955613.79395,313009.8901394749,3.7695948667031924
no_tls_e2e_10_2048B,setup,1283396,26422.834131179137,33910959632.61878,12833.960000233716,1.6311171583586672
no_tls_e2e_10_2048B,compute,18203,31123.55616489783,142045246.48523492,182.02999999997962,0.027250674667026402
no_tls_e2e_10_2048B,sleep,25979119,3.345375553274608,86909909.59821188,259791.1900899111,0.004180366653120773
no_tls_e2e_10_2048B,modem,1386920,30549.581101125455,42369825020.77292,13869.200000256313,2.0379885835368405
no_tls_e2e_10_2048B,system,2633351,706.406325401303,1860215803.4018466,26333.509998718575,0.08947638013927477
no_tls_e2e_15_256B,total,31271835,2332.520121577705,72942184376.15793,312718.35013920336,3.5085190700549775
no_tls_e2e_15_256B,setup,1253754,26755.01695298683,33544209524.87505,12537.540000227245,1.613476478175734
no_tls_e2e_15_256B,compute,15945,47697.368590933926,143384806.03787816,159.45000000000638,0.036581711478976896
no_tls_e2e_15_256B,sleep,26120043,3.8994869594298747,101854767.05824758,261200.43009122356,0.0048992142972127456
no_tls_e2e_15_256B,modem,1253012,29721.632763928737,37241562512.795876,12530.120000227083,1.7913191568979456
no_tls_e2e_15_256B,system,2629081,726.9356724756922,1911172764.7280653,26290.80999872541,0.09192740997896326
no_tls_e2e_15_708B,total,31396413,2508.077637743979,78744641350.67435,313964.1301403636,3.7876172506607615
no_tls_e2e_15_708B,setup,1377552,26845.60364542086,36981214992.956795,13775.520000254268,1.7787964411940547
no_tls_e2e_15_708B,compute,16710,35766.3847371712,141816231.25102195,167.09999999999943,0.028747267498885988
no_tls_e2e_15_708B,sleep,26038515,3.8178974740931895,99412380.64763762,260385.15009046427,0.004781735510812663
